4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-7829368,-16777216,-16777216,-12961222,-12763843,-16777216,-9868951,-6052957,-16777216,-16777216,-4276546,-7171438,-12632257,-3223858,-15592942,-16777216,-16777216,-7368817,-7039852,-6118750,-5066062,-16777216,-16777216,-16777216,-16777216,-16777216,-9474193,-10790053,-16777216,-16777216,-16777216,-16777216,-16777216,-15461356,-16250872,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-9671572,-13750738,-13684945,-16777216,-16777216,-16777216,-16777216,-7039852,-11447983,-9013642,-16777216,-16777216,-16777216,-16777216,-5592406,-8421505,-4868683,-16777216,-16777216,-16777216,-16777216,-13553359,-8224126,-8947849,-16777216,-16777216,-16777216,-16777216,-16777216,-13027015,-8553091,-16777216,-16777216,-16777216,-16777216,-16777216,-16645630,-14803426,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-15724528,-6447715,-16777216,-16777216,-16777216,-5789785,-16448251,-5395027,-10921639,-16777216,-16777216,-9605779,-2829100,-9013642,-4605511,-16777216,-16777216,-16777216,-15592942,-11842741,-5921371,-11184811,-16777216,-16777216,-16777216,-16777216,-16777216,-4210753,-16448251,-16777216,-16777216,-16777216,-16777216,-16777216,-14606047,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16185079,-11908534,-16777216,-16777216,-16777216,-15198184,-10197916,-15000805,-9934744,-16777216,-16777216,-16777216,-16777216,-11250604,-7697782,-10000537,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-8553091,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-8224126,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-14474461,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-7829368,-16777216,-16777216,-16777216,-16777216,-5723992,-16777216,-5329234,-16777216,-16777216,-16777216,-16777216,-5000269,-14342875,-5855578,-16777216,-16777216,-16777216,-16777216,-11053225,-7566196,-6513508,-16777216,-16777216,-16777216,-16777216,-16777216,-12500671,-9145228,-16777216,-16777216,-16777216,-16777216,-16777216,-15987700,-15000805,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16316665,-11842741,-14342875,-11513776,-16777216,-16777216,-16777216,-7105645,-9145228,-8026747,-14737633,-16777216,-16777216,-16777216,-3355444,-4408132,-4539718,-16514044,-16777216,-16777216,-16777216,-16777216,-5855578,-5921371,-15066598,-16777216,-16777216,-16777216,-15658735,-4144960,-16777216,-16777216,-16777216,-16777216,-16777216,-16382458,-14540254,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16053493,-16777216,-16185079,-10526881,-16777216,-16777216,-13027015,-6316129,-16777216,-8750470,-7171438,-16777216,-16777216,-9803158,-5723992,-6381922,-3618616,-16382458,-16777216,-16777216,-15987700,-10395295,-6184543,-11184811,-16777216,-16777216,-16777216,-16777216,-16777216,-5197648,-15856114,-16777216,-16777216,-16777216,-16777216,-16777216,-10724260,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16448251,-8684677,-15658735,-16777216,-16777216,-16777216,-15198184,-7500403,-6842473,-16777216,-16777216,-16777216,-16777216,-7829368,-3684409,-6908266,-16777216,-16777216,-16777216,-16777216,-16448251,-4671304,-16777216,-16777216,-16777216,-16777216,-16777216,-10658467,-9342607,-16777216,-16777216,-16777216,-16777216,-16777216,-15790321,-16053493,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-15724528,-16777216,-11382190,-16777216,-16777216,-16777216,-16777216,-8289919,-16777216,-9408400,-16777216,-16777216,-16777216,-15790321,-9408400,-15658735,-7697782,-11447983,-16777216,-16777216,-12632257,-7960954,-9868951,-7039852,-15921907,-16777216,-16777216,-16777216,-16777216,-16777216,-8947849,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-15132391,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16514044,-8289919,-16777216,-16777216,-16777216,-16777216,-16777216,-13882324,-4934476,-6250336,-16777216,-16777216,-16777216,-16777216,-10790053,-2236963,-6842473,-16777216,-16777216,-16777216,-16777216,-16250872,-8158333,-10855846,-16777216,-16777216,-16777216,-16777216,-16777216,-10000537,-10592674,-16777216,-16777216,-16777216,-16777216,-16777216,-15395563,-15921907,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-14606047,-11908534,-16777216,-16777216,-16777216,-13816531,-13816531,-8355712,-15658735,-16777216,-16777216,-16579837,-4737097,-8618884,-4802890,-16777216,-16777216,-16777216,-16250872,-12566464,-7303024,-15198184,-16777216,-16777216,-16777216,-16777216,-14474461,-9211021,-16777216,-16777216,-16777216,-16777216,-16777216,-15790321,-16053493,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-15132391,-10329502,-16777216,-16777216,-16777216,-16777216,-16382458,-5197648,-14145496,-10461088,-14869219,-16777216,-16777216,-13290187,-8355712,-15658735,-6250336,-14803426,-16777216,-16777216,-16185079,-7763575,-4013374,-6184543,-12698050,-16777216,-16777216,-16777216,-16777216,-8158333,-16448251,-16777216,-16777216,-16777216,-16777216,-16777216,-15132391,-16053493,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16382458,-9342607,-16777216,-16777216,-15921907,-10855846,-16777216,-9474193,-12763843,-16777216,-16777216,-12829636,-5855578,-5329234,-7434610,-16777216,-16777216,-16777216,-16777216,-16777216,-6447715,-14540254,-16777216,-16777216,-16777216,-16777216,-13750738,-7895161,-16777216,-16777216,-16777216,-16777216,-16777216,-15066598,-15921907,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-8158333,-12698050,-16777216,-16777216,-13619152,-14540254,-9342607,-11776948,-16777216,-16777216,-14211289,-6513508,-9539986,-7171438,-15527149,-16777216,-16777216,-12961222,-6974059,-5460820,-12500671,-15921907,-16777216,-16777216,-16777216,-6710887,-15856114,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-15066598,-16382458,-16777216,-16777216,-16777216,-16777216,-16777216,-7105645,-16579837,-16777216,-16777216,-16777216,-16711423,-11513776,-7303024,-16777216,-16777216,-16777216,-16777216,-11250604,-6250336,-5329234,-14935012,-16777216,-16777216,-16777216,-5723992,-3684409,-14211289,-16777216,-16777216,-16777216,-16777216,-14474461,-10855846,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-9211021,-16777216,-16777216,-16777216,-13290187,-15132391,-9605779,-11316397,-16777216,-16777216,-13553359,-2171170,-9737365,-6184543,-16777216,-16777216,-16777216,-16645630,-12763843,-3158065,-14606047,-16777216,-16777216,-16777216,-16777216,-7829368,-13290187,-16777216,-16777216,-16777216,-16777216,-16777216,-14803426,-16777216,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-13882324,-16185079,-10329502,-16777216,-16777216,-16777216,-12829636,-13553359,-11119018,-11579569,-16777216,-16777216,-14408668,-1842205,-5263441,-6250336,-16777216,-16777216,-16777216,-15592942,-15132391,-5658199,-15527149,-16777216,-16777216,-16777216,-16777216,-8421505,-12632257,-16777216,-16777216,-16777216,-16777216,-16777216,-14737633,-16777216,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-14211289,-10855846,-16777216,-16777216,-16777216,-14342875,-13290187,-7237231,-16579837,-16777216,-16777216,-16777216,-6118750,-7171438,-9211021,-16777216,-16777216,-16777216,-16777216,-16119286,-7566196,-16777216,-16777216,-16777216,-16777216,-16777216,-9605779,-14606047,-16777216,-16777216,-16777216,-16777216,-16777216,-14803426,-16777216,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-11250604,-12829636,-16777216,-16777216,-16777216,-16777216,-16777216,-7303024,-13816531,-15461356,-15198184,-16777216,-16777216,-16777216,-3947581,-12829636,-7500403,-11842741,-16777216,-16777216,-16777216,-9474193,-11711155,-7237231,-13027015,-16777216,-16777216,-16777216,-16777216,-16777216,-10855846,-11513776,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-15856114,-15329770,-6118750,-13355980,-16777216,-16777216,-14803426,-1118482,-6974059,-460552,-13158601,-16777216,-16777216,-9868951,-65794,-2631721,-65794,-12500671,-16777216,-16777216,-15395563,-3750202,-65794,-6710887,-16777216,-16777216,-16777216,-16777216,-9474193,-328966,-13224394,-16777216,-16777216,-16777216,-16777216,-15461356,-13224394,-16777216,-16777216,-16777216
4,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-7368817,-15395563,-16777216,-15329770,-14013910,-16777216,-16777216,-5395027,-11447983,-16777216,-13355980,-5592406,-16777216,-16777216,-8684677,-5197648,-10000537,-8092540,-3487030,-16777216,-16777216,-12632257,-7434610,-8882056,-4868683,-986896,-16579837,-16777216,-16777216,-16777216,-16777216,-16514044,-10263709,-15132391,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
