7,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-13948117,-12632257,-12632257,-12632257,-15066598,-16777216,-15724528,-5329234,-6908266,-6250336,-1118482,-12105913,-16777216,-16777216,-16777216,-16777216,-11974327,-3289651,-16777216,-16777216,-16777216,-16777216,-16777216,-5131855,-8553091,-16777216,-16777216,-16777216,-16777216,-16777216,-5131855,-8289919,-16777216,-16777216,-16777216,-16777216,-16777216,-9868951,-11184811,-16777216,-16777216
7,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-15592942,-14342875,-16514044,-10132123,-16382458,-16777216,-15198184,-3421237,-4276546,-3289651,-3815995,-16579837,-16777216,-12237499,-8092540,-10263709,-1973791,-14803426,-16777216,-16777216,-16777216,-15921907,-3881788,-12303292,-16777216,-16777216,-16777216,-16250872,-4868683,-10790053,-16777216,-16777216,-16777216,-16777216,-12763843,-11184811,-16777216,-16777216,-16777216,-16777216
7,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-14342875,-10987432,-9342607,-11053225,-16777216,-16777216,-16777216,-6710887,-11513776,-13553359,-4605511,-16777216,-16777216,-16777216,-9408400,-14342875,-13355980,-8882056,-16119286,-16382458,-16777216,-16777216,-9211021,-2763307,-5263441,-7434610,-15329770,-16777216,-16777216,-16777216,-5592406,-14540254,-16777216,-16777216,-16777216,-16777216,-16777216,-12105913,-16316665,-16777216,-16777216
7,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16119286,-9737365,-12105913,-16777216,-16777216,-16777216,-16185079,-3421237,-7631989,-5723992,-14145496,-16777216,-16777216,-15790321,-11645362,-16119286,-5131855,-16448251,-16777216,-16777216,-16777216,-16777216,-6316129,-12566464,-16777216,-16777216,-16777216,-16777216,-11974327,-6381922,-16777216,-16777216,-16777216,-16777216,-16777216,-12303292,-13816531,-16777216,-16777216,-16777216
7,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-14540254,-14869219,-16777216,-16777216,-16777216,-7697782,-2171170,-2829100,-9934744,-16777216,-16777216,-16777216,-9737365,-15263977,-4342339,-16250872,-16777216,-16777216,-16777216,-16777216,-7960954,-10724260,-16777216,-16777216,-16777216,-16777216,-12632257,-5395027,-16777216,-16777216,-16777216,-16777216,-16777216,-9868951,-14145496,-16777216,-16777216,-16777216
7,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-15066598,-5658199,-6118750,-1513240,-15856114,-16777216,-16777216,-16777216,-16777216,-13224394,-7237231,-16777216,-16777216,-16777216,-16777216,-16777216,-7368817,-14145496,-16777216,-16777216,-16777216,-16777216,-15461356,-5592406,-16777216,-16777216,-16777216,-16777216,-16777216,-11382190,-13487566,-16777216,-16777216,-16777216
7,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16119286,-13553359,-14211289,-16777216,-16777216,-3618616,-2368549,-4210753,-3026479,-7171438,-16777216,-16777216,-6710887,-11119018,-16777216,-5789785,-11447983,-16777216,-16777216,-9079435,-7829368,-16579837,-1907998,-16185079,-16777216,-16777216,-16777216,-16777216,-12829636,-4934476,-16777216,-16777216,-16777216,-16777216,-16777216,-10592674,-11513776,-16777216,-16777216
7,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-15066598,-12895429,-16185079,-16777216,-16777216,-16777216,-9145228,-7368817,-5329234,-14277082,-16777216,-16777216,-16777216,-13290187,-16382458,-5855578,-16777216,-16777216,-16777216,-16777216,-16777216,-9276814,-12105913,-16777216,-16777216,-16777216,-16777216,-15527149,-6184543,-16777216,-16777216,-16777216,-16777216,-16777216,-11711155,-13553359,-16777216,-16777216,-16777216
7,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16185079,-13750738,-13487566,-15987700,-16777216,-16777216,-16777216,-6381922,-8684677,-5395027,-13816531,-16777216,-16777216,-16777216,-16777216,-16777216,-6250336,-16777216,-16777216,-16777216,-16777216,-16777216,-10526881,-10790053,-16777216,-16777216,-16777216,-16777216,-13619152,-6513508,-16777216,-16777216,-16777216,-16777216,-16777216,-9211021,-15790321,-16777216,-16777216,-16777216
7,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-13158601,-16777216,-16777216,-16777216,-16777216,-16777216,-13487566,-2302756,-3947581,-4737097,-16777216,-16777216,-16777216,-10724260,-4144960,-10197916,-4802890,-16777216,-16777216,-16777216,-13882324,-10658467,-10132123,-789517,-11776948,-16777216,-16777216,-16777216,-16250872,-14408668,-6908266,-16777216,-16777216,-16777216,-16777216,-16777216,-14935012,-11776948,-16777216,-16777216
