1,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-9276814,-14342875,-16777216,-16777216,-16777216,-16777216,-16777216,-5197648,-15987700,-16777216,-16777216,-16777216,-16777216,-16777216,-4210753,-16777216,-16777216,-16777216,-16777216,-16777216,-15658735,-5789785,-16777216,-16777216,-16777216,-16777216,-16777216,-14342875,-6579301,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
1,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-4276546,-16777216,-16777216,-16777216,-16777216,-16777216,-13882324,-7105645,-16777216,-16777216,-16777216,-16777216,-16777216,-7697782,-12237499,-16777216,-16777216,-16777216,-16777216,-15066598,-3355444,-16777216,-16777216,-16777216,-16777216,-16777216,-8224126,-12303292,-16777216,-15790321,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
1,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-9408400,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-8947849,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-8224126,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-9211021,-15658735,-16777216,-16777216,-16777216,-16777216,-16777216,-9079435,-16185079,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
1,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-7960954,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-7171438,-15856114,-16777216,-16777216,-16777216,-16777216,-16777216,-8618884,-13750738,-16777216,-16777216,-16777216,-16777216,-16777216,-9145228,-13553359,-16777216,-16777216,-16777216,-16777216,-16777216,-6316129,-15987700,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
1,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-5460820,-11053225,-16777216,-16777216,-16777216,-16777216,-10461088,-1710619,-15527149,-16777216,-16777216,-16777216,-15263977,-1447447,-9408400,-16777216,-16777216,-16777216,-16777216,-5592406,-3487030,-16579837,-16777216,-16777216,-16777216,-14737633,-1381654,-15000805,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
1,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-10329502,-10724260,-16777216,-16777216,-16777216,-16777216,-14013910,-5658199,-16777216,-16777216,-16777216,-16777216,-16448251,-4934476,-15263977,-16777216,-16777216,-16777216,-16777216,-7895161,-12763843,-16777216,-16777216,-16777216,-16777216,-13027015,-7631989,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
1,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-8684677,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-8421505,-13684945,-16777216,-16777216,-16777216,-16777216,-16777216,-4473925,-16250872,-16777216,-16777216,-16777216,-16777216,-16053493,-4934476,-16777216,-16777216,-16777216,-16777216,-16777216,-13684945,-9079435,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
1,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16514044,-12040120,-16777216,-16777216,-16777216,-16777216,-13355980,-7895161,-11184811,-16777216,-16777216,-16777216,-16777216,-13092808,-7039852,-16382458,-16777216,-16777216,-16777216,-16777216,-16777216,-11711155,-16777216,-16777216,-16777216,-16777216,-16777216,-15395563,-9539986,-16777216,-16777216,-16777216,-16777216,-16777216,-15987700,-13684945,-16777216,-16777216,-16777216
1,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-9474193,-15856114,-16777216,-16777216,-16777216,-16777216,-16777216,-5592406,-14671840,-16777216,-16777216,-16777216,-16777216,-16777216,-4737097,-16316665,-16777216,-16777216,-16777216,-16777216,-16777216,-4605511,-15461356,-16777216,-16777216,-16777216,-16777216,-16777216,-7237231,-14540254,-16777216,-16777216,-16777216,-16777216,-16777216,-15263977,-16053493,-16777216,-16777216
1,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-10921639,-10724260,-16777216,-16777216,-16777216,-16777216,-15856114,-2960686,-16053493,-16777216,-16777216,-16777216,-16250872,-5723992,-12303292,-16777216,-16777216,-16777216,-16777216,-8355712,-8553091,-16777216,-16777216,-16777216,-16777216,-12632257,-4802890,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
