3,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-12632257,-986896,-8684677,-16777216,-16777216,-16777216,-16777216,-16777216,-3158065,-5921371,-16777216,-16777216,-16777216,-16777216,-13027015,-1644826,-5460820,-16777216,-16777216,-16777216,-15592942,-16119286,-14408668,-4802890,-16777216,-16777216,-16777216,-12632257,-4473925,-1710619,-13553359,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
3,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-13553359,-8026747,-7237231,-8158333,-16777216,-16777216,-16777216,-13224394,-14737633,-8553091,-8618884,-16777216,-16777216,-16777216,-16777216,-11842741,-4473925,-5723992,-15856114,-16777216,-16777216,-16777216,-16777216,-16250872,-3026479,-14606047,-16777216,-16777216,-13619152,-10000537,-3881788,-9671572,-16777216,-16777216,-16777216,-15066598,-12632257,-15198184,-16777216,-16777216,-16777216
3,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-10066330,-5789785,-6250336,-15724528,-16777216,-16777216,-16777216,-10987432,-10790053,-3355444,-14869219,-16777216,-16777216,-16777216,-13816531,-6908266,-6118750,-16777216,-16777216,-16777216,-14474461,-13553359,-16777216,-4737097,-16777216,-16777216,-16777216,-15592942,-4276546,-6513508,-6645094,-16777216,-16777216,-16777216,-16777216,-15527149,-13092808,-16579837,-16777216,-16777216
3,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-9079435,-4276546,-5066062,-15790321,-16777216,-16777216,-16777216,-12369085,-9605779,-2039584,-15263977,-16777216,-16777216,-16777216,-7566196,-986896,-3092272,-12500671,-16777216,-16777216,-16777216,-13948117,-14737633,-3618616,-13487566,-16777216,-16777216,-10395295,-6974059,-3223858,-11776948,-16777216,-16777216,-16777216,-16777216,-13224394,-16053493,-16777216,-16777216,-16777216
3,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-13290187,-4144960,-3947581,-8553091,-16777216,-16777216,-16777216,-16777216,-16514044,-8158333,-3684409,-16645630,-16777216,-16777216,-16777216,-16250872,-9013642,-5592406,-9605779,-16777216,-16777216,-15592942,-15658735,-10790053,-2565928,-13158601,-16777216,-16777216,-9079435,-1973791,-4408132,-13224394,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
3,-16777216,-16777216,-13421773,-13487566,-16777216,-16777216,-16777216,-16777216,-14935012,-3618616,-3947581,-8553091,-16777216,-16777216,-16777216,-16777216,-16777216,-15395563,-5197648,-16777216,-16777216,-16645630,-13224394,-11053225,-2894893,-1973791,-12632257,-16777216,-15527149,-3092272,-3947581,-8750470,-5329234,-5658199,-16777216,-16777216,-16579837,-9211021,-4473925,-4671304,-12500671,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
3,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-11184811,-6381922,-5131855,-10395295,-16777216,-16777216,-16777216,-13948117,-15856114,-9342607,-3223858,-16777216,-16777216,-16777216,-16777216,-6513508,-2829100,-5329234,-16777216,-16777216,-16777216,-15263977,-15066598,-16777216,-4079167,-15132391,-16777216,-16777216,-13948117,-5066062,-8947849,-2368549,-15658735,-16777216,-16777216,-16777216,-15066598,-12632257,-15132391,-16777216,-16777216
3,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16645630,-12500671,-8947849,-14606047,-16777216,-16777216,-16777216,-8882056,-5197648,-2565928,-15198184,-16777216,-16777216,-16250872,-7895161,-723724,-8421505,-16777216,-16777216,-16777216,-15132391,-10592674,-15198184,-4868683,-16777216,-16777216,-16777216,-16777216,-16579837,-6513508,-12829636,-16777216,-16777216,-16777216,-15724528,-11645362,-11250604,-16777216,-16777216,-16777216
3,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-6645094,-5987164,-3223858,-14277082,-16777216,-16777216,-16777216,-15987700,-11119018,-3815995,-15856114,-16777216,-16777216,-16777216,-7697782,-4934476,-4934476,-11711155,-16777216,-16777216,-11513776,-16053493,-16777216,-11053225,-6250336,-16777216,-16777216,-10461088,-3815995,-4144960,-5987164,-15658735,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
3,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216,-15000805,-6381922,-4868683,-16119286,-16777216,-16777216,-16777216,-2105377,-65794,-2829100,-16514044,-16777216,-16777216,-16777216,-3289651,-4934476,-3618616,-16053493,-16777216,-16777216,-16777216,-14474461,-16777216,-4605511,-16250872,-16777216,-16777216,-7434610,-6908266,-6776680,-8421505,-16777216,-16777216,-16777216,-16579837,-13092808,-13487566,-16777216,-16777216,-16777216
